Evidence	ProteinId	AnnotationType	Value	Start	End
UR000126466	KAF7798456.1	comment.function	The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network		
UR000126466	KAF7798456.1	comment.subcellular_location	Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein		
UR000126466	KAF7798456.1	comment.subunit	Oligomeric complex that consists of at least the alpha, beta, beta', gamma, delta, epsilon and zeta subunits		
UR000126466	KAF7798456.1	keyword	Cytoplasm		
UR000126466	KAF7798456.1	keyword	ER-Golgi transport		
UR000126466	KAF7798456.1	keyword	Golgi apparatus		
UR000126466	KAF7798456.1	keyword	Membrane		
UR000126466	KAF7798456.1	keyword	Protein transport		
UR000126466	KAF7798456.1	keyword	Transport		
UR000413452	KAF7798456.1	keyword	WD repeat		
UR000126466	KAF7798456.1	protein.recommendedName.fullName	Coatomer subunit alpha		
UR000126466	KAF7798456.1	xref.GO	GO:0006886		
UR000126466	KAF7798456.1	xref.GO	GO:0030126		
UR000413452	KAF7798456.1	feature.REPEAT	WD	8	49
UR000413452	KAF7798456.1	feature.REPEAT	WD	67	101
UR000413452	KAF7798456.1	feature.REPEAT	WD	111	152
UR000413452	KAF7798456.1	feature.REPEAT	WD	153	187
UR000413452	KAF7798456.1	feature.REPEAT	WD	214	255
UR000413452	KAF7798456.1	feature.REPEAT	WD	258	299
UR000401007	KAF7798484.1	comment.similarity	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family		
UR000401007	KAF7798484.1	keyword	ATP-binding		
UR000401007	KAF7798484.1	keyword	Motor protein		
UR000401007	KAF7798484.1	keyword	Nucleotide-binding		
UR000400380	KAF7798484.1	keyword	TPR repeat		
UR000401007	KAF7798484.1	xref.GO	GO:0000166		
UR000401007	KAF7798484.1	xref.GO	GO:0003774		
UR000401007	KAF7798484.1	xref.GO	GO:0005524		
UR000401007	KAF7798484.1	feature.NP_BIND	ATP	108	115
UR000400380	KAF7798484.1	feature.REPEAT	TPR	515	548
UR000000177	KAF7798490.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7798490.1	keyword	Membrane		
UR000000177	KAF7798490.1	keyword	Transmembrane		
UR000413536	KAF7798490.1	keyword	Transmembrane		
UR000000177	KAF7798490.1	keyword	Transport		
UR000413536	KAF7798490.1	xref.GO	GO:0016020		
UR000413536	KAF7798490.1	xref.GO	GO:0016021		
UR000413536	KAF7798490.1	feature.REPEAT	Solcar	11	104
UR000413536	KAF7798490.1	feature.REPEAT	Solcar	158	245
UR000413452	KAF7798535.1	keyword	WD repeat		
UR000413452	KAF7798535.1	feature.REPEAT	WD	317	359
UR000413452	KAF7798535.1	feature.REPEAT	WD	363	405
UR000413452	KAF7798535.1	feature.REPEAT	WD	416	450
UR000000054	KAF7798563.1	comment.similarity	Belongs to the protein kinase superfamily		
UR000000054	KAF7798563.1	keyword	ATP-binding		
UR000000054	KAF7798563.1	keyword	Nucleotide-binding		
UR000000054	KAF7798563.1	keyword	Serine/threonine-protein kinase		
UR000414923	KAF7798565.1	keyword	Metal-binding		
UR000414923	KAF7798565.1	keyword	Zinc		
UR000414923	KAF7798565.1	keyword	Zinc-finger		
UR000414923	KAF7798565.1	xref.GO	GO:0046872		
UR000138762	KAF7798631.1	comment.similarity	Belongs to the ammonia transporter channel (TC 1.A.11.2) family		
UR000138762	KAF7798631.1	comment.subcellular_location	Membrane; Multi-pass membrane protein		
UR000138762	KAF7798631.1	keyword	Ammonia transport		
UR000138762	KAF7798631.1	keyword	Transport		
UR000138762	KAF7798631.1	protein.recommendedName.fullName	Ammonium transporter		
UR000414396	KAF7798670.1	keyword	Coiled coil		
UR000415441	KAF7798808.1	feature.DNA_BIND	TEA	47	121
UR000931780	KAF7798869.1	comment.function	Binds specifically to the 3'-terminal U-tract of U6 snRNA		
UR000931780	KAF7798869.1	comment.similarity	Belongs to the snRNP Sm proteins family		
UR000931780	KAF7798869.1	comment.subcellular_location	Nucleus		
UR000931780	KAF7798869.1	comment.subunit	LSm subunits form a heteromer with a doughnut shape		
UR000931780	KAF7798869.1	gene.name.primary	LSM4		
UR000931780	KAF7798869.1	keyword	Nucleus		
UR000931780	KAF7798869.1	keyword	RNA-binding		
UR000931780	KAF7798869.1	keyword	Ribonucleoprotein		
UR000931780	KAF7798869.1	keyword	Spliceosome		
UR000931780	KAF7798869.1	keyword	mRNA processing		
UR000931780	KAF7798869.1	keyword	mRNA splicing		
UR000931780	KAF7798869.1	protein.recommendedName.fullName	U6 snRNA-associated Sm-like protein LSm4		
UR000931780	KAF7798869.1	xref.GO	GO:0000956		
UR000931780	KAF7798869.1	xref.GO	GO:0005681		
UR000415518	KAF7799206.1	keyword	Zinc-finger		
UR000310674	KAF7799233.1	comment.function	Involved in nucleolar integrity and required for processing of the pre-rRNA for the 60S ribosome subunit		
UR000310674	KAF7799233.1	comment.similarity	Belongs to the CGR1 family		
UR000310674	KAF7799233.1	comment.subcellular_location	Nucleus, nucleolus		
UR000310674	KAF7799233.1	keyword	Nucleus		
UR000310674	KAF7799233.1	keyword	Ribosome biogenesis		
UR000310674	KAF7799233.1	keyword	rRNA processing		
UR000310674	KAF7799233.1	protein.recommendedName.fullName	rRNA-processing protein		
UR000310674	KAF7799233.1	xref.GO	GO:0005730		
UR000310674	KAF7799233.1	xref.GO	GO:0006364		
UR000415630	KAF7799288.1	keyword	Glutamine amidotransferase		
UR000415630	KAF7799288.1	xref.GO	GO:0006541		
UR000415630	KAF7799288.1	feature.ACT_SITE	Nucleophile	97	97
UR000415630	KAF7799288.1	feature.ACT_SITE		189	189
UR000415630	KAF7799288.1	feature.ACT_SITE		191	191
UR000401037	KAF7799378.1	comment.subcellular_location	Nucleus		
UR000401037	KAF7799378.1	keyword	DNA-binding		
UR000401037	KAF7799378.1	keyword	Homeobox		
UR000401037	KAF7799378.1	keyword	Nucleus		
UR000401037	KAF7799378.1	xref.GO	GO:0003677		
UR000401037	KAF7799378.1	xref.GO	GO:0005634		
UR000401037	KAF7799378.1	feature.DNA_BIND	Homeobox	302	364
UR000413452	KAF7799460.1	keyword	WD repeat		
UR000413452	KAF7799460.1	feature.REPEAT	WD	132	157
UR000413452	KAF7799460.1	feature.REPEAT	WD	208	249
UR000413452	KAF7799460.1	feature.REPEAT	WD	267	308
UR000413452	KAF7799460.1	feature.REPEAT	WD	309	350
UR000413452	KAF7799460.1	feature.REPEAT	WD	351	388
UR000413452	KAF7799460.1	feature.REPEAT	WD	407	438
UR000000741	KAF7799528.1	comment.similarity	Belongs to the universal ribosomal protein uS17 family		
UR000000741	KAF7799528.1	keyword	Ribonucleoprotein		
UR000000741	KAF7799528.1	keyword	Ribosomal protein		
UR000413452	KAF7799552.1	keyword	WD repeat		
UR000413452	KAF7799552.1	feature.REPEAT	WD	105	146
UR000413452	KAF7799552.1	feature.REPEAT	WD	147	182
UR000413452	KAF7799552.1	feature.REPEAT	WD	190	225
UR000413452	KAF7799552.1	feature.REPEAT	WD	288	313
UR000413452	KAF7799552.1	feature.REPEAT	WD	314	355
UR000000411	KAF7799581.1	comment.similarity	Belongs to the peptidase S8 family		
UR000000411	KAF7799581.1	keyword	Hydrolase		
UR000000411	KAF7799581.1	keyword	Protease		
UR000000411	KAF7799581.1	keyword	Serine protease		
UR000000948	KAF7799591.1	comment.pathway	One-carbon metabolism; tetrahydrofolate interconversion		
UR000001530	KAF7799705.1	comment.catalytic_activity	Reaction=Hydrolysis of terminal (1->4)-linked alpha-D-glucose residues successively from non-reducing ends of the chains with release of beta-D-glucose.; EC=3.2.1.3;		
UR000001530	KAF7799705.1	comment.similarity	Belongs to the glycosyl hydrolase 15 family		
UR000001530	KAF7799705.1	keyword	Carbohydrate metabolism		
UR000001530	KAF7799705.1	keyword	Glycosidase		
UR000001530	KAF7799705.1	keyword	Hydrolase		
UR000001530	KAF7799705.1	keyword	Polysaccharide degradation		
UR000001530	KAF7799705.1	protein.alternativeName.fullName	1,4-alpha-D-glucan glucohydrolase		
UR000001530	KAF7799705.1	protein.alternativeName.fullName	Glucan 1,4-alpha-glucosidase		
UR000001530	KAF7799705.1	protein.recommendedName.ecNumber	3.2.1.3		
UR000001530	KAF7799705.1	protein.recommendedName.fullName	Glucoamylase		
UR000414619	KAF7800011.1	keyword	RNA-binding		
UR000414619	KAF7800011.1	xref.GO	GO:0003723		
UR000273261	KAF7800031.1	comment.similarity	Belongs to the peroxisomal membrane protein PXMP2/4 family		
UR000400380	KAF7800094.1	keyword	TPR repeat		
UR000400380	KAF7800094.1	feature.REPEAT	TPR	36	69
UR000400380	KAF7800094.1	feature.REPEAT	TPR	70	103
UR000415518	KAF7800144.1	keyword	Zinc-finger		
UR000413452	KAF7800151.1	keyword	WD repeat		
UR000413452	KAF7800151.1	feature.REPEAT	WD	307	341
UR000413452	KAF7800293.1	keyword	WD repeat		
UR000413452	KAF7800293.1	feature.REPEAT	WD	137	182
UR000413452	KAF7800293.1	feature.REPEAT	WD	225	264
UR000413452	KAF7800293.1	feature.REPEAT	WD	336	375
UR000413452	KAF7789084.1	keyword	WD repeat		
UR000413452	KAF7789084.1	feature.REPEAT	WD	459	493
UR000413452	KAF7789084.1	feature.REPEAT	WD	494	535
UR000413452	KAF7789084.1	feature.REPEAT	WD	540	581
UR000413452	KAF7789084.1	feature.REPEAT	WD	623	664
UR000413452	KAF7789084.1	feature.REPEAT	WD	718	752
UR000413452	KAF7789084.1	feature.REPEAT	WD	753	786
UR000000177	KAF7789106.1	comment.similarity	Belongs to the mitochondrial carrier (TC 2.A.29) family		
UR000413536	KAF7789106.1	keyword	Membrane		
UR000000177	KAF7789106.1	keyword	Transmembrane		
UR000413536	KAF7789106.1	keyword	Transmembrane		
UR000000177	KAF7789106.1	keyword	Transport		
UR000413536	KAF7789106.1	xref.GO	GO:0016020		
UR000413536	KAF7789106.1	xref.GO	GO:0016021		
UR000413536	KAF7789106.1	feature.REPEAT	Solcar	5	88
UR000413536	KAF7789106.1	feature.REPEAT	Solcar	162	248
UR000000691	KAF7789137.1	comment.catalytic_activity	Reaction=a ribonucleoside 5'-triphosphate + RNA(n) = diphosphate + RNA(n+1); Xref=Rhea:RHEA:21248, Rhea:RHEA-COMP:11128, Rhea:RHEA-COMP:11129, ChEBI:CHEBI:33019, ChEBI:CHEBI:61557, ChEBI:CHEBI:83400; EC=2.7.7.6;		
UR000000691	KAF7789137.1	comment.function	DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates		
UR000000691	KAF7789137.1	comment.similarity	Belongs to the phage and mitochondrial RNA polymerase family		
UR000000691	KAF7789137.1	keyword	DNA-directed RNA polymerase		
UR000000691	KAF7789137.1	keyword	Nucleotidyltransferase		
UR000000691	KAF7789137.1	keyword	Transcription		
UR000000691	KAF7789137.1	keyword	Transferase		
UR000000691	KAF7789137.1	protein.recommendedName.ecNumber	2.7.7.6		
UR000000691	KAF7789137.1	protein.recommendedName.fullName	DNA-directed RNA polymerase		
UR000001606	KAF7789220.1	comment.function	Subunit of the peripheral V1 complex of vacuolar ATPase essential for assembly or catalytic function. V-ATPase is responsible for acidifying a variety of intracellular compartments in eukaryotic cells		
UR000001606	KAF7789220.1	comment.similarity	Belongs to the V-ATPase F subunit family		
UR000001606	KAF7789220.1	comment.subunit	V-ATPase is an heteromultimeric enzyme composed of a peripheral catalytic V1 complex (components A to H) attached to an integral membrane V0 proton pore complex		
UR000001606	KAF7789220.1	keyword	Hydrogen ion transport		
UR000001606	KAF7789220.1	keyword	Ion transport		
UR000001606	KAF7789220.1	keyword	Transport		
UR000001606	KAF7789220.1	protein.recommendedName.fullName	V-type proton ATPase subunit F		
UR000999770	KAF7789337.1	comment.catalytic_activity	Reaction=ATP + RNA(n) = diphosphate + RNA(n)-3'-adenine ribonucleotide; Xref=Rhea:RHEA:11332, Rhea:RHEA-COMP:11128, Rhea:RHEA-COMP:14647, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:83400, ChEBI:CHEBI:140626; EC=2.7.7.19;		
UR000999770	KAF7789337.1	comment.function	Polymerase that creates the 3'-poly(A) tail of mRNA's		
UR000999770	KAF7789337.1	comment.similarity	Belongs to the poly(A) polymerase family		
UR000999770	KAF7789337.1	comment.subcellular_location	Nucleus		
UR000999770	KAF7789337.1	keyword	ATP-binding		
UR000999770	KAF7789337.1	keyword	Nucleotide-binding		
UR000999770	KAF7789337.1	keyword	Nucleus		
UR000999770	KAF7789337.1	keyword	Transferase		
UR000999770	KAF7789337.1	keyword	mRNA processing		
UR000999770	KAF7789337.1	protein.recommendedName.ecNumber	2.7.7.19		
UR000999770	KAF7789337.1	protein.recommendedName.fullName	Poly(A) polymerase		
UR000999770	KAF7789337.1	xref.GO	GO:0003723		
UR000999770	KAF7789337.1	xref.GO	GO:0004652		
UR000999770	KAF7789337.1	xref.GO	GO:0005524		
UR000000054	KAF7789431.1	comment.similarity	Belongs to the protein kinase superfamily		
UR000000054	KAF7789431.1	keyword	ATP-binding		
UR000000054	KAF7789431.1	keyword	Nucleotide-binding		
UR000000054	KAF7789431.1	keyword	Serine/threonine-protein kinase		
UR000000151	KAF7789447.1	comment.similarity	Belongs to the peptidase A1 family		
UR000000151	KAF7789447.1	keyword	Aspartyl protease		
UR000000151	KAF7789447.1	keyword	Hydrolase		
UR000000151	KAF7789447.1	keyword	Protease		
UR000414619	KAF7789462.1	keyword	RNA-binding		
UR000414619	KAF7789462.1	xref.GO	GO:0003723		
UR000413240	KAF7789758.1	keyword	Zinc-finger		
UR000000643	KAF7789766.1	comment.similarity	Belongs to the Orn/Lys/Arg decarboxylase class-II family		
UR000000616	KAF7789774.1	comment.cofactor	Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326		
UR000000616	KAF7789774.1	comment.similarity	Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family		
UR000000616	KAF7789774.1	keyword	Pyridoxal phosphate		
UR000359765	KAF7790020.1	comment.catalytic_activity	Reaction=a ribonucleoside 5'-triphosphate + RNA(n) = diphosphate + RNA(n+1); Xref=Rhea:RHEA:21248, Rhea:RHEA-COMP:11128, Rhea:RHEA-COMP:11129, ChEBI:CHEBI:33019, ChEBI:CHEBI:61557, ChEBI:CHEBI:83400; EC=2.7.7.48;		
UR000359765	KAF7790020.1	comment.similarity	Belongs to the RdRP family		
UR000359765	KAF7790020.1	keyword	Nucleotidyltransferase		
UR000359765	KAF7790020.1	keyword	RNA-binding		
UR000359765	KAF7790020.1	keyword	RNA-directed RNA polymerase		
UR000359765	KAF7790020.1	keyword	Transferase		
UR000359765	KAF7790020.1	protein.recommendedName.ecNumber	2.7.7.48		
UR000359765	KAF7790020.1	protein.recommendedName.fullName	RNA-dependent RNA polymerase		
UR000397755	KAF7790134.1	comment.catalytic_activity	Reaction=Cleavage of peptide bonds with very broad specificity.; EC=3.4.25.1;		
UR000397755	KAF7790134.1	comment.similarity	Belongs to the peptidase T1B family		
UR000397755	KAF7790134.1	comment.subcellular_location	Cytoplasm. Nucleus		
UR000397755	KAF7790134.1	keyword	Cytoplasm		
UR000397755	KAF7790134.1	keyword	Hydrolase		
UR000397755	KAF7790134.1	keyword	Nucleus		
UR000397755	KAF7790134.1	keyword	Protease		
UR000397755	KAF7790134.1	keyword	Threonine protease		
UR000397755	KAF7790134.1	protein.recommendedName.ecNumber	3.4.25.1		
UR000397755	KAF7790134.1	protein.recommendedName.fullName	Proteasome subunit beta		
UR000397755	KAF7790134.1	xref.GO	GO:0004298		
UR000397755	KAF7790134.1	xref.GO	GO:0005634		
UR000000157	KAF7790145.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7790145.1	keyword	Heme		
UR000000157	KAF7790145.1	keyword	Iron		
UR000000157	KAF7790145.1	keyword	Metal-binding		
UR000000157	KAF7790145.1	keyword	Monooxygenase		
UR000000157	KAF7790145.1	keyword	Oxidoreductase		
UR000000466	KAF7790241.1	comment.similarity	Belongs to the pirin family		
UR000000406	KAF7790272.1	comment.similarity	Belongs to the aldehyde dehydrogenase family		
UR000000406	KAF7790272.1	keyword	Oxidoreductase		
UR000400380	KAF7790296.1	keyword	TPR repeat		
UR000400380	KAF7790296.1	feature.REPEAT	TPR	5	38
UR000400380	KAF7790296.1	feature.REPEAT	TPR	39	72
UR000400380	KAF7790296.1	feature.REPEAT	TPR	259	292
UR000400380	KAF7790296.1	feature.REPEAT	TPR	342	375
UR000400380	KAF7790296.1	feature.REPEAT	TPR	421	454
UR000400380	KAF7790296.1	feature.REPEAT	TPR	538	571
UR000400380	KAF7790296.1	feature.REPEAT	TPR	572	605
UR000400380	KAF7790296.1	feature.REPEAT	TPR	606	639
UR000400380	KAF7790296.1	feature.REPEAT	TPR	854	887
UR000400380	KAF7790296.1	feature.REPEAT	TPR	973	1006
UR000400380	KAF7790296.1	feature.REPEAT	TPR	1064	1097
UR000400380	KAF7790296.1	feature.REPEAT	TPR	1182	1215
UR000413452	KAF7790354.1	keyword	WD repeat		
UR000413452	KAF7790354.1	feature.REPEAT	WD	10	52
UR000413452	KAF7790354.1	feature.REPEAT	WD	58	99
UR000413452	KAF7790354.1	feature.REPEAT	WD	100	132
UR000413452	KAF7790354.1	feature.REPEAT	WD	143	186
UR000413452	KAF7790354.1	feature.REPEAT	WD	187	228
UR000413452	KAF7790354.1	feature.REPEAT	WD	277	312
UR000000054	KAF7790414.1	comment.similarity	Belongs to the protein kinase superfamily		
UR000000054	KAF7790414.1	keyword	ATP-binding		
UR000000054	KAF7790414.1	keyword	Nucleotide-binding		
UR000000054	KAF7790414.1	keyword	Serine/threonine-protein kinase		
UR000000157	KAF7790453.1	comment.similarity	Belongs to the cytochrome P450 family		
UR000000157	KAF7790453.1	keyword	Heme		
UR000000157	KAF7790453.1	keyword	Iron		
UR000000157	KAF7790453.1	keyword	Metal-binding		
UR000000157	KAF7790453.1	keyword	Monooxygenase		
UR000000157	KAF7790453.1	keyword	Oxidoreductase		
UR000129775	KAF7790514.1	comment.similarity	Belongs to the glycosyl hydrolase 47 family		
UR000129775	KAF7790514.1	keyword	Glycosidase		
UR000129775	KAF7790514.1	keyword	Hydrolase		
UR000129775	KAF7790514.1	protein.recommendedName.ecNumber	3.2.1.-		
UR000129775	KAF7790514.1	protein.recommendedName.fullName	alpha-1,2-Mannosidase		
UR000000148	KAF7790529.1	comment.similarity	Belongs to the histone H2B family		
UR000000148	KAF7790529.1	comment.subcellular_location	Nucleus		
UR000000148	KAF7790529.1	comment.subunit	The nucleosome is a histone octamer containing two molecules each of H2A, H2B, H3 and H4 assembled in one H3-H4 heterotetramer and two H2A-H2B heterodimers. The octamer wraps approximately 147 bp of DNA		
UR000000148	KAF7790529.1	keyword	Chromosome		
UR000000148	KAF7790529.1	keyword	DNA-binding		
UR000000148	KAF7790529.1	keyword	Nucleosome core		
UR000000148	KAF7790529.1	keyword	Nucleus		
UR000000148	KAF7790529.1	protein.recommendedName.fullName	Histone H2B		
UR000103661	KAF7790612.1	comment.pathway	tRNA modification; 5-methoxycarbonylmethyl-2-thiouridine-tRNA biosynthesis		
UR000103661	KAF7790612.1	comment.similarity	Belongs to the URM1 family		
UR000103661	KAF7790612.1	comment.subcellular_location	Cytoplasm		
UR000103661	KAF7790612.1	keyword	Cytoplasm		
UR000103661	KAF7790612.1	keyword	tRNA processing		
UR000103661	KAF7790612.1	protein.recommendedName.fullName	Ubiquitin-related modifier 1		
UR000103661	KAF7790612.1	xref.GO	GO:0005737		
UR000000689	KAF7790705.1	comment.similarity	Belongs to the carnitine/choline acetyltransferase family		
UR000000689	KAF7790705.1	keyword	Acyltransferase		
UR000000689	KAF7790705.1	keyword	Transferase		
UR000400296	KAF7790762.1	feature.REPEAT	PPR	234	272
UR000400296	KAF7790762.1	feature.REPEAT	PPR	348	382
UR000400296	KAF7790762.1	feature.REPEAT	PPR	384	414
UR000400296	KAF7790762.1	feature.REPEAT	PPR	438	468
UR000400296	KAF7790762.1	feature.REPEAT	PPR	483	513
UR000400296	KAF7790762.1	feature.REPEAT	PPR	532	566
UR000400296	KAF7790762.1	feature.REPEAT	PPR	969	1004
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1005	1039
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1040	1070
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1076	1111
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1150	1181
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1193	1227
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1228	1258
UR000400296	KAF7790762.1	feature.REPEAT	PPR	1290	1324
UR000414900	KAF7790774.1	keyword	ANK repeat		
UR000414900	KAF7790774.1	feature.REPEAT	ANK	495	528
UR000414900	KAF7790774.1	feature.REPEAT	ANK	562	587
UR000414900	KAF7790774.1	feature.REPEAT	ANK	682	714
UR000414900	KAF7790774.1	feature.REPEAT	ANK	1097	1129
UR000000104	KAF7790794.1	comment.similarity	Belongs to the cyclin family		
UR000000104	KAF7790794.1	keyword	Cyclin		
